User,creationDate,listingId,strategy,借款用途,借款金额,其他事项,协议利率,单笔最高借款金额,历史最高负债,历史记录,学习形式,工作信息,年龄,征信记录,待还金额,性别,成功借款次数,成功还款次数,收入情况,文化程度,期限,正常还清次数,毕业院校,注册时间,第一次成功借款时间,累计借款金额,级别,网络借贷平台借款余额,资金运用情况,还款来源,逾期类型,逾期（0-15天）还清次数,逾期（15天以上）还清次数,本次借款后负债,title,投标人数,进度
pdu5****34534,2018-08-20T13:30:59,125597116,,日常消费,"1,038",暂无,20%,"3,350.00","7,941.79",0次流标，0次撤标，0次失败,无,暂未提供,33,暂未提供,"6,501.59",男,4次,13次,2000-5000（含2000）,无,6个月,13次,无,2017/12/26,2017/12/27,"9,353.00",B,暂未提供,日常消费,个人存款,,0次,0次,,,,
pdu****8235,2018-08-20T13:31:02,125597136,,日常消费,"4,344",暂无,20%,"12,924.00","20,111.14",1次流标，0次撤标，0次失败,无,暂未提供,33,暂未提供,"14,548.99",男,13次,86次,8000-15000（含8000）,无,12个月,86次,无,2015/06/16,2015/09/19,"72,694.00",B,"43,553.00",日常消费,薪资收入,,0次,0次,,,,
pdu6****21111,2018-08-20T13:31:04,125597163,零逾期  ,日常消费,"7,348",暂无,20%,"10,000.00","24,536.86",0次流标，0次撤标，0次失败,无,私营业主,43,暂未提供,"16,040.53",男,13次,53次,15000及以上,无,6个月,53次,无,2016/09/13,2016/09/13,"68,179.00",B,"30,000.00",日常消费,经营收入,,0次,0次,,,,
pdu3****32477,2018-08-20T13:34:18,125597291,,日常消费,"2,000",暂无,20%,"3,000.00","5,669.15",0次流标，0次撤标，0次失败,无,暂未提供,21,暂未提供,"3,987.99",男,8次,49次,2000-5000（含2000）,无,12个月,49次,无,2016/08/26,2017/06/24,"10,793.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu1****84525,2018-08-20T13:34:31,125597487,零逾期  ,日常消费,"1,500",暂无,20%,"2,500.00","7,588.61",0次流标，0次撤标，0次失败,无,暂未提供,25,暂未提供,"4,228.14",女,12次,59次,5000-8000（含5000）,无,6个月,59次,无,2017/10/22,2017/10/25,"14,558.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu3****67143,2018-08-20T13:34:37,125597478,,日常消费,"3,800",暂无,20%,"2,000.00","2,719.44",0次流标，0次撤标，0次失败,无,暂未提供,34,暂未提供,"1,772.96",男,1次,4次,5000-8000（含5000）,无,12个月,4次,无,2018/03/31,2018/03/31,"2,000.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu8****40301,2018-08-20T13:36:57,125597819,,日常消费,"2,278",暂无,20%,"9,500.00","12,919.68",1次流标，0次撤标，0次失败,无,暂未提供,27,暂未提供,"9,689.76",男,1次,3次,2000-5000（含2000）,无,6个月,3次,无,2018/02/23,2018/04/26,"9,500.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu7****32414,2018-08-20T13:37:08,125597865,零逾期  ,医疗,"2,000",暂无,20%,"6,400.00","14,059.46",0次流标，0次撤标，0次失败,无,私营业主,31,暂未提供,"10,895.24",男,11次,33次,8000-15000（含8000）,无,6个月,33次,无,2017/05/20,2017/05/21,"33,349.00",B,暂未提供,医疗,薪资收入,,0次,0次,,,,
pdu3****22712,2018-08-20T13:37:24,125597911,,日常消费,"2,900",暂无,20%,"7,600.00","8,982.35",0次流标，0次撤标，0次失败,无,私营业主,30,暂未提供,"7,120.83",男,10次,24次,8000-15000（含8000）,无,12个月,22次,无,2017/06/02,2017/06/04,"19,100.00",B,暂未提供,日常消费,薪资收入,,2次,0次,,,,
pdu8****00340,2018-08-20T13:39:12,125597960,,日常消费,811,暂无,20%,770.00,"4,965.30",0次流标，0次撤标，0次失败,无,暂未提供,21,暂未提供,"3,941.62",女,11次,51次,2000以下,无,12个月,50次,无,2018/01/08,2018/01/08,"7,395.00",B,暂未提供,日常消费,个人存款,,1次,0次,,,,
pdu****6170,2018-08-20T13:40:19,125597968,,日常消费,"4,600",暂无,20%,"9,500.00","20,097.53",1次流标，0次撤标，0次失败,普通,暂未提供,36,暂未提供,"14,910.95",女,30次,148次,15000及以上,本科,6个月,146次,天津师范大学,2015/05/06,2016/11/27,"88,187.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu8****05428,2018-08-20T13:40:33,125598197,,日常消费,"17,663",暂无,20%,"10,000.00","12,691.14",2次流标，0次撤标，0次失败,普通,暂未提供,33,暂未提供,"5,284.96",男,2次,8次,8000-15000（含8000）,专科,12个月,8次,广西水利电力职业技术学院,2017/11/07,2017/11/17,"20,000.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu2****63786,2018-08-20T13:40:46,125598275,,日常消费,"2,501",暂无,20%,"8,000.00","16,073.77",0次流标，0次撤标，0次失败,普通,暂未提供,24,暂未提供,"13,123.83",女,17次,112次,2000-5000（含2000）,专科,12个月,104次,南宁学院,2017/06/03,2017/06/03,"40,993.00",B,暂未提供,日常消费,薪资收入,,8次,0次,,,,
pdu3****16048,2018-08-20T13:42:49,125598295,低逾期 ,日常消费,"1,261",暂无,20%,"7,600.00","9,454.07",2次流标，0次撤标，0次失败,无,私营业主,46,暂未提供,"6,976.50",男,18次,89次,15000及以上,无,6个月,85次,无,2017/01/11,2017/01/25,"47,158.00",B,"10,876.00",日常消费,经营收入,,4次,0次,,,,
pdu7****78727,2018-08-20T13:43:06,125598567,,医疗,"8,452",暂无,20%,"7,728.00","13,741.08",0次流标，1次撤标，0次失败,无,私营业主,42,暂未提供,"10,939.12",女,4次,18次,8000-15000（含8000）,无,12个月,18次,无,2017/08/09,2017/08/09,"22,685.00",B,"83,450.00",医疗,经营收入,,0次,0次,,,,
pdu1****66301,2018-08-20T13:43:17,125598607,,旅游,"3,900",暂无,20%,"20,000.00","26,927.85",0次流标，0次撤标，0次失败,网络教育,暂未提供,41,暂未提供,"22,332.54",男,6次,39次,15000及以上,专科,6个月,39次,大连理工大学,2017/05/23,2017/05/23,"48,260.00",B,"129,754.00",旅游,经营收入,,0次,0次,,,,
pdu0****32614,2018-08-20T13:43:25,125598613,,日常消费,"6,193",暂无,20%,"12,000.00","13,686.24",0次流标，0次撤标，0次失败,普通,公务员,33,有逾期,"9,182.83",男,5次,27次,5000-8000（含5000）,专科,12个月,25次,太原科技大学,2017/10/16,2017/10/17,"21,812.00",B,暂未提供,日常消费,经营收入,信用卡,2次,0次,,,,
pdu0****45824,2018-08-20T13:45:21,125598739,,日常消费,"4,464",暂无,20%,"11,500.00","14,895.18",0次流标，1次撤标，0次失败,无,私营业主,25,暂未提供,"12,289.30",女,6次,30次,8000-15000（含8000）,无,12个月,30次,无,2017/09/02,2017/09/04,"27,400.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu2****72180,2018-08-20T13:45:24,125598749,,生产经营,"5,000",暂无,20%,"5,000.00","8,518.59",1次流标，0次撤标，0次失败,无,暂未提供,37,暂未提供,"5,258.60",女,8次,49次,15000及以上,无,12个月,48次,无,2017/04/19,2017/05/06,"19,500.00",B,暂未提供,生产经营,薪资收入,,1次,0次,,,,
pdu1****28721,2018-08-20T13:45:27,125598752,自动1  ,兼职创业,"4,000",暂无,20%,"12,000.00","13,686.24",1次流标，0次撤标，0次失败,无,暂未提供,43,暂未提供,"4,324.26",女,3次,18次,15000及以上,无,6个月,17次,无,2017/10/20,2017/10/20,"16,000.00",B,暂未提供,兼职创业,经营收入,,1次,0次,,,,
pdu7****20206,2018-08-20T13:46:38,125598874,,装修,"10,740",暂无,20%,"10,740.00","11,603.94",0次流标，0次撤标，0次失败,无,私营业主,35,有逾期,0.00,女,4次,18次,5000-8000（含5000）,无,6个月,18次,无,2017/10/10,2017/10/10,"36,872.00",B,暂未提供,装修,经营收入,信用卡,0次,0次,,,,
pdu8****34600,2018-08-20T13:49:06,125599137,,日常消费,"2,000",暂无,20%,"3,000.00","6,387.33",0次流标，0次撤标，0次失败,普通,暂未提供,27,暂未提供,"6,387.33",男,4次,13次,5000-8000（含5000）,专科,12个月,13次,江西科技学院,2018/04/05,2018/04/14,"7,500.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu2****50834,2018-08-20T13:49:21,125599373,零逾期  ,日常消费,"3,571",暂无,20%,"10,908.00","18,274.65",1次流标，0次撤标，0次失败,成人,私营业主,25,暂未提供,"16,268.37",男,18次,105次,5000-8000（含5000）,专科,6个月,104次,常州纺织服装职业技术学院,2016/12/04,2016/12/05,"51,833.00",B,"11,338.00",日常消费,个人存款,,0次,0次,,,,
pdu****2283,2018-08-20T13:51:27,125599425,,日常消费,"3,274",暂无,20%,"11,500.00","19,817.02",0次流标，0次撤标，0次失败,无,私营业主,34,暂未提供,"15,624.18",男,12次,69次,15000及以上,无,12个月,69次,无,2015/10/15,2015/10/19,"65,617.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu7****68262,2018-08-20T13:51:39,125599454,,医疗,"5,000",暂无,20%,"7,900.00","9,779.25",1次流标，0次撤标，0次失败,无,暂未提供,24,暂未提供,"3,075.42",男,5次,21次,5000-8000（含5000）,无,12个月,21次,无,2016/06/08,2017/06/26,"21,999.00",B,暂未提供,医疗,个人存款,,0次,0次,,,,
pdu0****80555,2018-08-20T13:51:42,125599548,,日常消费,"2,000",暂无,20%,"5,500.00","7,381.27",0次流标，0次撤标，0次失败,无,暂未提供,21,暂未提供,"5,102.87",女,7次,20次,2000-5000（含2000）,无,12个月,20次,无,2017/10/18,2017/10/18,"14,269.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu6****03230,2018-08-20T13:51:45,125599573,,日常消费,500,暂无,20%,"2,000.00","5,616.17",0次流标，0次撤标，0次失败,无,暂未提供,20,暂未提供,"3,723.96",女,10次,51次,5000-8000（含5000）,无,12个月,50次,无,2017/10/15,2017/10/15,"12,245.00",B,暂未提供,日常消费,薪资收入,,1次,0次,,,,
pdu6****42566,2018-08-20T13:51:48,125599574,低逾期 ,日常消费,"2,254",暂无,20%,"2,100.00","5,736.68",0次流标，0次撤标，0次失败,无,暂未提供,20,暂未提供,"2,919.62",男,16次,81次,5000-8000（含5000）,无,6个月,80次,无,2017/03/10,2017/10/09,"16,449.00",B,暂未提供,日常消费,薪资收入,,1次,0次,,,,
pdu7****08026,2018-08-20T13:55:08,125599820,,日常消费,500,暂无,20%,"2,000.00","2,283.72",0次流标，0次撤标，0次失败,无,暂未提供,20,暂未提供,"1,648.23",女,5次,20次,2000-5000（含2000）,无,12个月,20次,无,2017/10/22,2017/10/22,"5,430.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu3****28134,2018-08-20T13:55:11,125599808,低逾期 ,日常消费,"2,520",暂无,20%,"10,000.00","29,452.00",0次流标，0次撤标，0次失败,无,暂未提供,25,暂未提供,"25,596.14",女,15次,94次,2000-5000（含2000）,无,6个月,93次,无,2016/01/19,2016/01/19,"67,635.00",B,暂未提供,日常消费,薪资收入,,1次,0次,,,,
pdu1****21675,2018-08-20T13:57:34,125600153,,日常消费,"9,110",暂无,20%,"12,000.00","13,112.19",0次流标，0次撤标，0次失败,普通,暂未提供,27,暂未提供,"5,737.36",男,9次,28次,5000-8000（含5000）,本科,6个月,28次,桂林电子科技大学,2017/09/12,2017/09/13,"47,859.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu2****81425,2018-08-20T13:57:47,125600229,,日常消费,"3,440",暂无,20%,"7,000.00","7,820.43",0次流标，0次撤标，0次失败,无,私营业主,39,暂未提供,"5,193.89",女,7次,33次,8000-15000（含8000）,无,12个月,33次,无,2017/09/23,2017/10/11,"20,700.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu2****25883,2018-08-20T13:57:58,125600350,,旅游,"1,500",暂无,20%,"11,000.00","14,957.55",0次流标，0次撤标，0次失败,无,暂未提供,23,暂未提供,"11,102.37",女,3次,9次,2000-5000（含2000）,无,12个月,9次,无,2018/02/11,2018/02/23,"15,000.00",B,暂未提供,旅游,薪资收入,,0次,0次,,,,
pdu4****60080,2018-08-20T13:58:01,125600422,自动1  ,医疗,"5,859",暂无,20%,"8,631.00","14,603.08",0次流标，0次撤标，0次失败,无,暂未提供,32,暂未提供,"8,574.56",女,10次,58次,8000-15000（含8000）,无,6个月,58次,无,2017/05/12,2017/06/02,"34,631.00",B,暂未提供,医疗,经营收入,,0次,0次,,,,
pdu8****34551,2018-08-20T13:58:10,125600465,,日常消费,"2,029",暂无,20%,"9,500.00","12,917.07",1次流标，0次撤标，0次失败,无,暂未提供,35,暂未提供,"8,685.83",男,2次,8次,8000-15000（含8000）,无,6个月,8次,无,2018/01/07,2018/01/23,"13,349.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu0****48366,2018-08-20T13:58:13,125600478,,兼职创业,"10,000",暂无,20%,"7,692.00","20,896.21",0次流标，1次撤标，0次失败,无,私营业主,35,暂未提供,"9,027.51",女,7次,56次,2000-5000（含2000）,无,12个月,56次,无,2016/09/21,2016/09/23,"37,229.00",B,暂未提供,兼职创业,薪资收入,,0次,0次,,,,
zhe****ng00,2018-08-20T15:01:55,125605819,,装修,"10,010",暂无,20%,"10,000.00","14,771.81",1次流标，1次撤标，0次失败,普通,私营业主,30,暂未提供,"10,700.94",男,8次,59次,15000及以上,本科,12个月,45次,昆明医学院海源学院,2013/01/21,2015/11/14,"40,200.00",B,暂未提供,装修,投资收入,,14次,0次,,,,
pdu1****53004,2018-08-20T15:02:00,125608057,,日常消费,"2,832",暂无,20%,"7,590.00","28,034.69",0次流标，0次撤标，0次失败,成人,暂未提供,29,暂未提供,"24,627.25",女,20次,146次,8000-15000（含8000）,专科,12个月,130次,桂林航天工业高等专科学校,2016/01/02,2016/05/28,"89,685.00",B,"100,904.00",日常消费,经营收入,,15次,0次,,,,
pdu1****32267,2018-08-20T15:02:05,125605172,,生产经营,"18,000",暂无,20%,"18,827.00","27,197.12",1次流标，0次撤标，0次失败,无,私营业主,48,暂未提供,"4,786.02",男,5次,42次,5000-8000（含5000）,无,12个月,41次,无,2016/01/12,2016/06/07,"51,644.00",B,暂未提供,生产经营,经营收入,,1次,0次,,,,
pdu4****65176,2018-08-20T15:02:08,125607578,,日常消费,"18,600",暂无,20%,"12,000.00","13,022.01",2次流标，0次撤标，0次失败,无,暂未提供,31,暂未提供,0.00,女,5次,14次,5000-8000（含5000）,无,6个月,14次,无,2016/04/20,2016/04/20,"43,000.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu6****32572,2018-08-20T15:02:12,125603899,,生产经营,"8,000",暂无,20%,"5,000.00","14,918.93",0次流标，0次撤标，0次失败,无,私营业主,33,暂未提供,"12,748.85",男,13次,89次,5000-8000（含5000）,无,12个月,89次,无,2016/08/12,2016/08/12,"34,400.00",B,暂未提供,生产经营,经营收入,,0次,0次,,,,
pdu6****85043,2018-08-20T15:02:17,125608190,零逾期  ,旅游,"3,937",暂无,20%,"20,000.00","28,093.14",1次流标，0次撤标，0次失败,无,暂未提供,35,暂未提供,"23,268.21",女,6次,41次,5000-8000（含5000）,无,6个月,41次,无,2016/09/30,2016/11/01,"49,249.00",B,暂未提供,旅游,薪资收入,,0次,0次,,,,
pdu6****13140,2018-08-20T15:02:23,125606281,,日常消费,"10,000",暂无,20%,"4,900.00","5,669.10",0次流标，0次撤标，0次失败,无,私营业主,29,暂未提供,0.00,男,2次,16次,15000及以上,无,6个月,10次,无,2017/03/11,2017/03/11,"9,719.00",B,暂未提供,日常消费,薪资收入,,6次,0次,,,,
pdu5****30445,2018-08-20T15:02:27,125603046,,日常消费,"6,000",暂无,20%,"7,000.00","11,952.15",1次流标，0次撤标，0次失败,无,暂未提供,24,暂未提供,"8,738.01",女,22次,162次,2000-5000（含2000）,无,12个月,158次,无,2016/02/20,2016/09/06,"39,694.00",B,暂未提供,日常消费,薪资收入,,4次,0次,,,,
pdu1****06266,2018-08-20T15:02:29,125602791,,日常消费,"3,229",暂无,20%,"10,000.00","28,738.09",0次流标，2次撤标，0次失败,无,私营业主,25,暂未提供,"24,838.61",男,15次,100次,5000-8000（含5000）,无,12个月,96次,无,2016/09/02,2016/09/07,"61,930.00",B,暂未提供,日常消费,薪资收入,,3次,0次,,,,
pdu4****16283,2018-08-20T15:02:31,125606556,,装修,"3,800",暂无,20%,"7,000.00","22,381.89",2次流标，0次撤标，0次失败,无,暂未提供,27,暂未提供,"17,828.21",女,10次,56次,5000-8000（含5000）,无,6个月,47次,无,2016/12/09,2016/12/09,"43,019.00",B,暂未提供,装修,薪资收入,,6次,0次,,,,
pdu6****75156,2018-08-20T15:02:35,125605055,,日常消费,"3,837",暂无,20%,"6,241.00","29,991.31",1次流标，0次撤标，0次失败,无,暂未提供,30,暂未提供,"25,293.86",女,32次,200次,2000-5000（含2000）,无,12个月,199次,无,2016/04/23,2016/05/16,"89,389.00",B,暂未提供,日常消费,薪资收入,,1次,0次,,,,
pdu2****44428,2018-08-20T15:04:00,125607509,,日常消费,"1,500",暂无,20%,"13,300.00","12,021.86",2次流标，1次撤标，0次失败,无,暂未提供,34,暂未提供,"11,502.81",女,10次,42次,2000-5000（含2000）,无,12个月,38次,无,2016/06/30,2016/07/19,"36,583.00",B,暂未提供,日常消费,薪资收入,,4次,0次,,,,
pdu3****48235,2018-08-20T15:04:12,125608257,,日常消费,"6,000",暂无,20%,"3,000.00","3,328.55",0次流标，0次撤标，0次失败,普通,暂未提供,24,暂未提供,"2,304.40",女,1次,4次,2000-5000（含2000）,本科,12个月,4次,天水师范学院,2018/04/02,2018/04/02,"3,000.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu7****56431,2018-08-20T15:04:36,125608484,,日常消费,"5,000",暂无,20%,"4,741.00","6,222.33",0次流标，0次撤标，0次失败,无,暂未提供,30,暂未提供,"2,073.82",女,4次,17次,5000-8000（含5000）,无,6个月,17次,无,2017/06/29,2017/06/29,"8,241.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu5****06588,2018-08-20T15:04:41,125608488,,日常消费,"1,100",暂无,20%,"4,000.00","4,771.62",0次流标，1次撤标，0次失败,无,暂未提供,22,暂未提供,"3,181.25",女,9次,32次,2000-5000（含2000）,无,6个月,32次,无,2017/11/17,2017/11/20,"11,734.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
pdu5****52800,2018-08-20T15:04:46,125608466,,装修,"2,128",暂无,20%,"5,991.00","13,016.58",1次流标，0次撤标，0次失败,普通,暂未提供,31,暂未提供,"10,701.11",女,16次,72次,2000-5000（含2000）,专科,6个月,67次,湖南机电职业技术学院,2015/12/10,2017/03/11,"45,608.00",B,暂未提供,装修,薪资收入,,5次,0次,,,,
pdu4****71271,2018-08-20T15:04:52,125608327,,日常消费,"4,000",暂无,20%,"10,481.00","25,975.78",0次流标，0次撤标，0次失败,普通,私营业主,30,暂未提供,"20,837.93",男,16次,84次,15000及以上,本科,6个月,80次,遵义师范学院,2016/06/09,2016/06/09,"90,752.00",B,暂未提供,日常消费,经营收入,,4次,0次,,,,
pdu2****80652,2018-08-20T15:04:58,125608361,,装修,"2,015",暂无,20%,"8,629.00","18,603.63",0次流标，1次撤标，0次失败,无,暂未提供,32,暂未提供,"16,277.52",男,17次,119次,15000及以上,无,12个月,119次,无,2016/07/11,2016/07/15,"52,796.00",B,暂未提供,装修,薪资收入,,0次,0次,,,,
pdu1****48208,2018-08-20T15:05:02,125608448,,装修,"3,000",暂无,20%,"8,500.00","14,265.84",0次流标，1次撤标，0次失败,无,私营业主,30,暂未提供,"10,481.56",男,7次,24次,5000-8000（含5000）,无,6个月,22次,无,2017/11/10,2017/11/14,"27,453.00",B,暂未提供,装修,经营收入,,2次,0次,,,,
pdu2****36677,2018-08-20T15:05:08,125608453,低逾期 ,装修,"2,236",暂无,20%,"9,000.00","13,940.22",0次流标，0次撤标，0次失败,无,暂未提供,28,暂未提供,"11,261.74",男,12次,56次,8000-15000（含8000）,无,6个月,55次,无,2017/08/08,2017/08/08,"40,187.00",B,暂未提供,装修,薪资收入,,1次,0次,,,,
pdu4****43114,2018-08-20T15:06:43,125608576,,日常消费,"1,366",暂无,20%,"6,300.00","9,816.94",0次流标，0次撤标，0次失败,网络教育,暂未提供,36,暂未提供,"8,625.35",男,5次,14次,2000-5000（含2000）,本科,12个月,14次,东北大学,2017/08/26,2017/08/26,"20,816.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
