creditCode,currentCreditCode,listingId,priceForSale,priceForSaleRate,testDate,nextRepayDate,pastDueDay,pastDueNumber,valuation,rateMaxMultiples,rateMinMultiples,currentDueDay,currentRate,isPay,leftRepayDay,allowanceRadio,number,owingInterest,owingNumber,owingPrincipal,preDebtdealId,preDebtDealId,vouch,maxRate,minRate,defaultPriceforsale
B,B,125497374.0,25.63,20.0,2018-12-17,2018-12-19 13:43:19,0.0,0.0,1.0132,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,0.85,3.0,25.63,0.0,0.0,0.0,40.0,20.0,
B,F,132535992.0,36.12,20.0,2018-12-17,2018-12-19 13:58:12,0.0,0.0,1.0024,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.82,5.0,36.12,0.0,0.0,0.0,40.0,20.0,
B,C,125500180.0,25.62,20.0,2018-12-17,2018-12-19 14:11:30,0.0,0.0,1.0125,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,B,125500946.0,25.62,20.0,2018-12-17,2018-12-19 14:18:48,0.0,0.0,1.0133,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,132473647.0,33.61,20.0,2018-12-18,2018-12-19 01:01:12,0.0,0.0,0.9982,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,125455732.0,25.62,20.0,2018-12-18,2018-12-19 03:37:34,0.0,0.0,0.9949,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,125458606.0,25.62,20.0,2018-12-18,2018-12-19 06:57:21,0.0,0.0,1.0072,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,B,125458834.0,25.62,20.0,2018-12-18,2018-12-19 06:58:17,0.0,0.0,1.0163,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,125461323.0,25.62,20.0,2018-12-18,2018-12-19 07:59:16,0.0,0.0,1.0073,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,F,125462363.0,25.62,20.0,2018-12-18,2018-12-19 08:14:42,7.0,1.0,0.9783,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,B,125462461.0,25.62,20.0,2018-12-18,2018-12-19 08:19:33,0.0,0.0,1.0191,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,125463915.0,25.62,20.0,2018-12-18,2018-12-19 08:37:16,0.0,0.0,1.0079,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,125467284.0,25.62,20.0,2018-12-18,2018-12-19 09:14:15,0.0,0.0,0.9953,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,D,125464472.0,25.62,20.0,2018-12-18,2018-12-19 09:16:25,0.0,0.0,0.9949,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,125470451.0,25.62,20.0,2018-12-18,2018-12-19 09:45:18,0.0,0.0,1.0079,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,125471655.0,25.62,20.0,2018-12-18,2018-12-19 09:53:17,0.0,0.0,1.0072,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,125472589.0,25.62,20.0,2018-12-18,2018-12-19 10:02:37,0.0,0.0,1.0136,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,B,128812565.0,16.94,20.0,2018-12-18,2018-12-19 10:16:07,0.0,0.0,1.0103,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.29,1.0,16.94,0.0,0.0,0.0,40.0,20.0,
B,C,125479408.0,25.62,20.0,2018-12-18,2018-12-19 10:59:18,0.0,0.0,1.0079,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,B,132518663.0,33.61,20.0,2018-12-18,2018-12-19 12:00:39,0.0,0.0,1.0091,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,B,132520428.0,33.61,20.0,2018-12-18,2018-12-19 12:13:16,0.0,0.0,1.0083,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.83,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,132521283.0,42.01,20.0,2018-12-18,2018-12-19 12:19:18,0.0,0.0,1.0027,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,132521393.0,46.2,20.0,2018-12-18,2018-12-19 12:19:27,0.0,0.0,0.9705,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,12.0,4.75,11.0,46.2,0.0,0.0,0.0,40.0,20.0,
B,C,128834888.0,33.88,20.0,2018-12-18,2018-12-19 13:01:15,0.0,0.0,1.0173,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,132533284.0,33.61,20.0,2018-12-18,2018-12-19 13:40:17,0.0,0.0,1.0119,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,B,125497374.0,25.63,20.0,2018-12-18,2018-12-19 13:43:19,0.0,0.0,1.0135,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.85,3.0,25.63,0.0,0.0,0.0,40.0,20.0,
B,E,132535992.0,36.12,20.0,2018-12-18,2018-12-19 13:58:12,0.0,0.0,1.0027,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.82,5.0,36.12,0.0,0.0,0.0,40.0,20.0,
B,C,125500180.0,25.62,20.0,2018-12-18,2018-12-19 14:11:30,0.0,0.0,1.0127,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,B,125500946.0,25.62,20.0,2018-12-18,2018-12-19 14:18:48,0.0,0.0,1.0191,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
A,C,132543757.0,41.94,16.0,2018-12-18,2018-12-19 14:43:27,0.0,0.0,1.0128,2.0,1.0,-1.0,16.0,0.0,1.0,0.0,6.0,1.69,5.0,41.94,0.0,0.0,0.0,32.0,16.0,
B,C,125504105.0,25.62,20.0,2018-12-18,2018-12-19 14:48:02,0.0,0.0,0.9659,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,B,125507130.0,25.62,20.0,2018-12-18,2018-12-19 15:17:19,0.0,0.0,1.0136,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,125507640.0,25.62,20.0,2018-12-18,2018-12-19 15:22:22,0.0,0.0,1.0127,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,132550848.0,33.61,20.0,2018-12-18,2018-12-19 15:28:23,0.0,0.0,0.98,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,B,125510815.0,25.62,20.0,2018-12-18,2018-12-19 15:54:56,0.0,0.0,0.9767,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,B,125511819.0,25.62,20.0,2018-12-18,2018-12-19 16:04:51,0.0,0.0,1.0136,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,125515081.0,25.62,20.0,2018-12-18,2018-12-19 16:40:28,0.0,0.0,1.0191,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,132562591.0,33.61,20.0,2018-12-18,2018-12-19 16:49:30,0.0,0.0,0.9894,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,132563986.0,33.61,20.0,2018-12-18,2018-12-19 16:58:59,0.0,0.0,0.9084,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,132564502.0,33.61,20.0,2018-12-18,2018-12-19 17:01:20,1.0,1.0,1.0035,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
C,C,132565039.0,42.07,24.0,2018-12-18,2018-12-19 17:04:14,0.0,0.0,1.0214,2.0,1.0,-1.0,24.0,0.0,1.0,0.0,6.0,2.55,5.0,42.07,0.0,0.0,0.0,48.0,24.0,
B,G,132565464.0,42.01,20.0,2018-12-18,2018-12-19 17:07:15,0.0,0.0,0.8452,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,132565531.0,42.0,20.0,2018-12-18,2018-12-19 17:07:23,3.0,1.0,0.9932,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
A,D,132565830.0,41.94,16.0,2018-12-18,2018-12-19 17:07:44,0.0,0.0,1.0119,2.0,1.0,-1.0,16.0,0.0,1.0,0.0,6.0,1.7,5.0,41.94,0.0,0.0,0.0,32.0,16.0,
B,C,132566132.0,33.61,20.0,2018-12-18,2018-12-19 17:10:24,0.0,0.0,0.9525,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,132569309.0,33.61,20.0,2018-12-18,2018-12-19 17:34:28,0.0,0.0,1.0083,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.85,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
C,C,132572722.0,42.08,24.0,2018-12-18,2018-12-19 17:58:10,0.0,0.0,1.0214,2.0,1.0,-1.0,24.0,0.0,1.0,0.0,6.0,2.55,5.0,42.08,0.0,0.0,0.0,48.0,24.0,
B,C,132574191.0,33.61,20.0,2018-12-18,2018-12-19 18:10:21,0.0,0.0,1.0083,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,A,128875131.0,16.94,20.0,2018-12-18,2018-12-19 18:16:04,0.0,0.0,1.0103,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.28,1.0,16.94,0.0,0.0,0.0,40.0,20.0,
B,C,128875273.0,33.88,20.0,2018-12-18,2018-12-19 18:17:31,0.0,0.0,1.0124,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
A,C,132575322.0,41.94,16.0,2018-12-18,2018-12-19 18:19:15,0.0,0.0,1.0018,2.0,1.0,-1.0,16.0,0.0,1.0,0.0,6.0,1.7,5.0,41.94,0.0,0.0,0.0,32.0,16.0,
B,B,125524018.0,25.62,20.0,2018-12-18,2018-12-19 18:21:01,0.0,0.0,0.9949,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,132577585.0,33.61,20.0,2018-12-18,2018-12-19 18:41:05,0.0,0.0,1.0092,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,B,125525780.0,25.62,20.0,2018-12-18,2018-12-19 18:41:37,0.0,0.0,1.0163,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,B,125532493.0,25.62,20.0,2018-12-18,2018-12-19 20:10:57,0.0,0.0,1.0072,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,B,125533469.0,25.63,20.0,2018-12-18,2018-12-19 20:30:05,0.0,0.0,1.0191,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.85,3.0,25.63,0.0,0.0,0.0,40.0,20.0,
B,C,132589288.0,33.61,20.0,2018-12-18,2018-12-19 20:31:20,0.0,0.0,0.9754,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,125534233.0,25.62,20.0,2018-12-18,2018-12-19 20:44:29,0.0,0.0,1.0163,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,128890892.0,33.88,20.0,2018-12-18,2018-12-19 20:59:32,0.0,0.0,1.0182,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,132592008.0,33.61,20.0,2018-12-18,2018-12-19 21:01:22,0.0,0.0,1.0083,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.85,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,E,125538925.0,25.62,20.0,2018-12-18,2018-12-19 22:36:19,4.0,1.0,1.0127,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,B,125541051.0,25.62,20.0,2018-12-18,2018-12-19 22:40:19,0.0,0.0,1.0163,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,F,132603443.0,42.01,20.0,2018-12-18,2018-12-19 23:27:17,0.0,0.0,1.0163,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,128903780.0,16.94,20.0,2018-12-18,2018-12-19 23:56:48,3.0,1.0,0.9985,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.28,1.0,16.94,0.0,0.0,0.0,40.0,20.0,
C,E,132614929.0,42.08,24.0,2018-12-18,2018-12-20 05:42:37,0.0,0.0,0.9949,2.0,1.0,-2.0,24.0,0.0,2.0,0.0,6.0,2.55,5.0,42.08,0.0,0.0,0.0,48.0,24.0,
B,C,125553368.0,25.62,20.0,2018-12-18,2018-12-20 05:54:05,0.0,0.0,0.9951,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,B,125555477.0,25.62,20.0,2018-12-18,2018-12-20 07:11:24,0.0,0.0,1.0133,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,132618953.0,33.61,20.0,2018-12-18,2018-12-20 07:42:16,0.0,0.0,1.008,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,132619547.0,33.61,20.0,2018-12-18,2018-12-20 07:52:16,0.0,0.0,0.9722,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,B,125558303.0,25.63,20.0,2018-12-18,2018-12-20 08:05:17,0.0,0.0,1.0124,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,0.85,3.0,25.63,0.0,0.0,0.0,40.0,20.0,
B,D,132624093.0,33.61,20.0,2018-12-18,2018-12-20 08:43:17,0.0,0.0,0.9615,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,128923480.0,33.88,20.0,2018-12-18,2018-12-20 08:46:06,0.0,0.0,1.0179,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,132626714.0,46.2,20.0,2018-12-18,2018-12-20 09:07:24,0.0,0.0,0.8667,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,12.0,4.75,11.0,46.2,0.0,0.0,0.0,40.0,20.0,
B,B,125565084.0,25.62,20.0,2018-12-18,2018-12-20 09:32:51,0.0,0.0,1.0189,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,128932977.0,16.94,20.0,2018-12-18,2018-12-20 09:53:35,0.0,0.0,0.9849,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.29,1.0,16.94,0.0,0.0,0.0,40.0,20.0,
B,C,128934631.0,33.88,20.0,2018-12-18,2018-12-20 10:02:30,1.0,1.0,0.9983,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,132635006.0,42.01,20.0,2018-12-18,2018-12-20 10:04:13,0.0,0.0,1.0113,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,128934975.0,33.88,20.0,2018-12-18,2018-12-20 10:06:58,0.0,0.0,1.0171,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,128936176.0,16.95,20.0,2018-12-18,2018-12-20 10:11:38,0.0,0.0,0.9881,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.28,1.0,16.95,0.0,0.0,0.0,40.0,20.0,
B,B,125574088.0,25.62,20.0,2018-12-18,2018-12-20 10:26:33,0.0,0.0,0.9776,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,D,125574913.0,25.62,20.0,2018-12-18,2018-12-20 10:32:19,0.0,0.0,0.9935,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,132641927.0,46.2,20.0,2018-12-18,2018-12-20 10:49:23,0.0,0.0,1.0184,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,12.0,4.75,11.0,46.2,0.0,0.0,0.0,40.0,20.0,
B,B,125579399.0,25.62,20.0,2018-12-18,2018-12-20 11:06:28,0.0,0.0,1.0124,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,128946589.0,33.88,20.0,2018-12-18,2018-12-20 11:17:22,0.0,0.0,1.0068,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,128952166.0,16.95,20.0,2018-12-18,2018-12-20 11:56:27,0.0,0.0,1.0037,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.28,1.0,16.95,0.0,0.0,0.0,40.0,20.0,
B,C,132654309.0,33.61,20.0,2018-12-18,2018-12-20 12:18:20,0.0,0.0,1.0032,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.85,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,132654440.0,46.2,20.0,2018-12-18,2018-12-20 12:19:14,0.0,0.0,1.028,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,12.0,4.74,11.0,46.2,0.0,0.0,0.0,40.0,20.0,
B,C,125597163.0,25.62,20.0,2018-12-18,2018-12-20 13:32:36,0.0,0.0,1.0189,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,D,132666121.0,42.01,20.0,2018-12-18,2018-12-20 13:37:15,0.0,0.0,1.0113,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,D,128968007.0,33.88,20.0,2018-12-18,2018-12-20 13:48:46,1.0,1.0,0.9833,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,128970250.0,33.88,20.0,2018-12-18,2018-12-20 14:05:07,0.0,0.0,1.0235,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.43,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,128970626.0,33.88,20.0,2018-12-18,2018-12-20 14:06:52,0.0,0.0,0.982,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,128971632.0,33.88,20.0,2018-12-18,2018-12-20 14:11:45,0.0,0.0,1.0116,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,125603237.0,25.62,20.0,2018-12-18,2018-12-20 14:23:19,0.0,0.0,1.0133,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
C,D,132614929.0,42.08,24.0,2018-12-19,2018-12-20 05:42:37,0.0,0.0,0.9951,2.0,1.0,-1.0,24.0,0.0,1.0,0.0,6.0,2.55,5.0,42.08,0.0,0.0,0.0,48.0,24.0,
B,C,125553368.0,25.62,20.0,2018-12-19,2018-12-20 05:54:05,0.0,0.0,0.9953,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,B,125555477.0,25.62,20.0,2018-12-19,2018-12-20 07:11:24,0.0,0.0,1.0136,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,132618953.0,33.61,20.0,2018-12-19,2018-12-20 07:42:16,0.0,0.0,1.0083,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,B,125558303.0,25.63,20.0,2018-12-19,2018-12-20 08:05:17,0.0,0.0,1.0127,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.85,3.0,25.63,0.0,0.0,0.0,40.0,20.0,
B,D,132624093.0,33.61,20.0,2018-12-19,2018-12-20 08:43:17,0.0,0.0,0.9617,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,128923480.0,33.88,20.0,2018-12-19,2018-12-20 08:46:06,0.0,0.0,1.0182,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,132626714.0,46.2,20.0,2018-12-19,2018-12-20 09:07:24,0.0,0.0,0.8669,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,12.0,4.75,11.0,46.2,0.0,0.0,0.0,40.0,20.0,
B,B,125565084.0,25.62,20.0,2018-12-19,2018-12-20 09:32:51,0.0,0.0,1.0191,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,128932977.0,16.94,20.0,2018-12-19,2018-12-20 09:53:35,0.0,0.0,0.9851,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.29,1.0,16.94,0.0,0.0,0.0,40.0,20.0,
B,C,128934631.0,33.88,20.0,2018-12-19,2018-12-20 10:02:30,1.0,1.0,0.9985,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.41,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,132635006.0,42.01,20.0,2018-12-19,2018-12-20 10:04:13,0.0,0.0,1.0116,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,B,128936176.0,16.95,20.0,2018-12-19,2018-12-20 10:11:38,0.0,0.0,0.9883,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.28,1.0,16.95,0.0,0.0,0.0,40.0,20.0,
B,B,125574088.0,25.62,20.0,2018-12-19,2018-12-20 10:26:33,0.0,0.0,0.9778,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,D,125574913.0,25.62,20.0,2018-12-19,2018-12-20 10:32:19,0.0,0.0,0.9937,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,132641927.0,46.2,20.0,2018-12-19,2018-12-20 10:49:23,0.0,0.0,1.0109,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,12.0,4.75,11.0,46.2,0.0,0.0,0.0,40.0,20.0,
B,C,128946589.0,33.88,20.0,2018-12-19,2018-12-20 11:17:22,0.0,0.0,1.0071,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,128952166.0,16.95,20.0,2018-12-19,2018-12-20 11:56:27,0.0,0.0,1.004,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.28,1.0,16.95,0.0,0.0,0.0,40.0,20.0,
B,C,132654309.0,33.61,20.0,2018-12-19,2018-12-20 12:18:20,0.0,0.0,1.0035,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.85,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,125597163.0,25.62,20.0,2018-12-19,2018-12-20 13:32:36,0.0,0.0,1.0191,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,D,132666121.0,42.01,20.0,2018-12-19,2018-12-20 13:37:15,0.0,0.0,1.0115,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,D,128968007.0,33.88,20.0,2018-12-19,2018-12-20 13:48:46,1.0,1.0,0.9836,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,128970626.0,33.88,20.0,2018-12-19,2018-12-20 14:06:52,0.0,0.0,0.9823,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,125603237.0,25.62,20.0,2018-12-19,2018-12-20 14:23:19,0.0,0.0,1.0136,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
