User,creationDate,listingId,title,借款用途,借款金额,协议利率,单笔最高借款金额,历史最高负债,学习形式,工作信息,年龄,待还金额,性别,成功借款次数,成功还款次数,收入情况,文化程度,期限,正常还清次数,毕业院校,注册时间,第一次成功借款时间,累计借款金额,级别,网络借贷平台借款余额,还款来源,逾期（0-15天）还清次数,逾期（15天以上）还清次数
pdu0****81858,2018-08-01 12:26:40,123520966,pdu0****81858第11次借款,日常消费,10000.0,20.0,15200.0,17318.43,无,暂未提供,35,9916.6,男,11,64,15000及以上,无,3,64,无,2016-01-29,2016-04-07 10:38:26,53777.0,B,11179.0,薪资收入,0,0
pdu4****31671,2018-08-01 14:16:47,123535874,pdu4****31671第13次借款,装修,3700.0,20.0,8000.0,13452.66,无,私营业主,46,12427.52,男,16,63,8000-15000（含8000）,无,3,63,无,2017-01-13,2017-01-14 10:23:42,53998.0,B,69517.0,经营收入,0,0
pdu6****55442,2018-08-01 14:43:12,123539633,手机app用户的第12次闪电借款,日常消费,5999.0,20.0,18000.0,19535.9,无,暂未提供,33,19571.31,男,15,69,5000-8000（含5000）,无,3,69,无,2016-10-10,2016-11-24 08:17:17,80435.0,B,10355.0,薪资收入,0,0
pdu0****02037,2018-08-01 15:31:31,123546333,手机app用户的借款,兼职创业,2045.0,20.0,10028.0,20272.91,无,私营业主,30,13713.92,女,8,46,5000-8000（含5000）,无,3,46,无,2016-12-07,2016-12-07 09:34:59,44839.0,B,0.0,经营收入,0,0
pdu8****31358,2018-08-01 16:16:20,123552201,pdu8****31358第5次借款,日常消费,1000.0,20.0,5000.0,11355.68,无,暂未提供,31,10826.38,女,9,26,2000-5000（含2000）,无,3,25,无,2017-08-07,2017-08-07 10:41:58,20708.0,B,2000.0,薪资收入,1,0
pdu7****34760,2018-08-01 17:17:09,123559999,手机app用户的第15次闪电借款,日常消费,5000.0,20.0,17000.0,20707.08,无,暂未提供,36,9932.22,男,15,43,8000-15000（含8000）,无,3,43,无,2016-11-21,2016-11-21 16:47:35,76643.0,B,0.0,薪资收入,0,0
pdu5****30131,2018-08-01 17:46:11,123563413,pdu5****30131第16次借款,旅游,2500.0,20.0,8500.0,18147.3,无,暂未提供,39,16641.61,女,18,90,8000-15000（含8000）,无,3,86,无,2016-09-23,2016-10-09 23:35:57,71905.0,B,173776.0,经营收入,4,0
pdu5****26020,2018-08-01 18:13:36,123566319,pdu5****26020第14次借款,日常消费,1500.0,20.0,12000.0,17910.52,无,私营业主,38,18240.56,女,16,71,8000-15000（含8000）,无,3,71,无,2016-08-30,2016-08-30 10:12:23,77565.0,B,791.0,经营收入,0,0
pdu2****44681,2018-08-02 11:35:38,123636542,pdu2****44681第16次借款,日常消费,1575.0,20.0,11000.0,13050.18,无,私营业主,31,12184.66,女,17,83,8000-15000（含8000）,无,3,81,无,2016-07-13,2016-07-13 03:37:32,54908.0,B,98921.0,经营收入,2,0
pdu5****82727,2018-08-02 11:43:52,123637649,pdu5****82727第9次借款,日常消费,6900.0,20.0,10000.0,14971.88,自考,暂未提供,31,12749.45,女,10,53,5000-8000（含5000）,本科,3,43,江西科技学院,2017-02-26,2017-03-02 11:36:22,48692.0,B,0.0,薪资收入,10,0
pdu7****73463,2018-08-02 12:03:02,123640262,pdu7****73463第9次借款,日常消费,5442.0,20.0,12793.0,24911.67,无,私营业主,42,23396.7,女,11,52,8000-15000（含8000）,无,3,52,无,2016-09-08,2016-09-12 16:36:35,72147.0,B,0.0,经营收入,0,0
pdu7****86725,2018-08-02 13:24:35,123651063,pdu7****86725第21次借款,日常消费,5000.0,20.0,6600.0,19488.9,无,私营业主,47,13942.36,男,26,106,8000-15000（含8000）,无,3,106,无,2016-12-05,2016-12-05 12:15:11,67446.0,B,0.0,薪资收入,0,0
pdu0****02037,2018-08-02 14:18:10,123658163,手机app用户的借款,兼职创业,1603.0,20.0,10028.0,20272.91,无,私营业主,30,13713.92,女,8,46,5000-8000（含5000）,无,3,46,无,2016-12-07,2016-12-07 09:34:59,44839.0,B,0.0,经营收入,0,0
pdu4****60382,2018-08-02 14:29:13,123659721,手机app用户的第12次闪电借款,日常消费,1900.0,20.0,7099.0,13994.86,无,暂未提供,30,9732.35,女,13,41,2000-5000（含2000）,无,3,41,无,2017-04-14,2017-04-15 00:15:41,41642.0,B,2020.0,薪资收入,0,0
pdu5****02525,2018-08-02 15:05:51,123664576,pdu5****02525第8次借款,日常消费,1000.0,20.0,5000.0,10882.05,无,私营业主,43,9623.94,女,11,30,5000-8000（含5000）,无,3,30,无,2017-04-30,2017-05-03 08:00:51,29688.0,B,3600.0,薪资收入,0,0
pdu0****33666,2018-08-02 15:13:44,123665654,pdu0****33666第12次借款,日常消费,4500.0,20.0,7000.0,10719.6,无,私营业主,30,4995.8,女,12,74,8000-15000（含8000）,无,3,73,无,2016-06-11,2016-06-11 16:27:33,44047.0,B,81413.0,经营收入,1,0
pdu1****27030,2018-08-02 15:14:10,123665712,pdu1****27030第12次借款,旅游,4886.0,20.0,20000.0,23081.04,普通,私营业主,34,21103.32,女,13,77,8000-15000（含8000）,本科,3,74,山西师范大学,2017-03-01,2017-03-02 13:42:48,69612.0,B,277335.0,经营收入,3,0
pdu8****66100,2018-08-02 15:19:30,123666421,pdu8****66100第5次借款,日常消费,2284.0,20.0,7400.0,10692.5,无,私营业主,31,9826.88,女,6,20,15000及以上,无,3,20,无,2016-02-17,2017-06-04 11:15:23,21844.0,B,0.0,经营收入,0,0
pdu7****83276,2018-08-02 16:18:28,123673812,pdu7****83276第5次借款,日常消费,1039.0,20.0,3386.0,4999.41,无,私营业主,40,2399.42,女,5,19,5000-8000（含5000）,无,3,19,无,2017-06-05,2017-09-27 12:41:43,11073.0,B,59257.0,个人存款,0,0
pdu5****27238,2018-08-03 07:19:36,123725579,pdu5****27238第4次借款,装修,10000.0,20.0,11467.0,17475.0,无,暂未提供,31,9192.52,女,4,18,5000-8000（含5000）,无,3,15,无,2017-06-27,2017-06-27 19:09:28,30467.0,B,0.0,投资收入,3,0
pdu0****40487,2018-08-03 10:46:05,123747642,pdu0****40487第15次借款,日常消费,4900.0,20.0,10000.0,20857.24,无,暂未提供,34,13274.23,女,15,78,2000-5000（含2000）,无,3,77,无,2016-03-10,2016-05-14 00:06:03,73900.0,B,287049.0,经营收入,1,0
pdu8****82537,2018-08-03 11:19:04,123752124,手机app用户的第15次闪电借款,日常消费,1000.0,20.0,9700.0,13155.72,无,暂未提供,30,12470.91,女,18,65,2000-5000（含2000）,无,3,63,无,2016-12-29,2017-01-02 22:28:33,44439.0,B,0.0,薪资收入,2,0
pdu7****70410,2018-08-03 11:26:54,123753165,手机app用户的借款,旅游,9000.0,20.0,10000.0,26652.26,普通,暂未提供,33,19512.19,女,20,98,8000-15000（含8000）,专科,3,98,黑龙江旅游职业技术学院,2016-08-24,2016-08-24 16:47:52,111300.0,B,261084.0,经营收入,0,0
pdu8****30154,2018-08-03 12:39:06,123762339,手机app用户的第11次闪电借款,日常消费,2300.0,20.0,12000.0,17223.07,无,暂未提供,32,14790.24,女,12,56,8000-15000（含8000）,无,3,55,无,2016-11-09,2016-11-12 15:17:36,42896.0,B,0.0,薪资收入,1,0
pdu6****04267,2018-08-03 12:41:14,123762650,pdu6****04267第11次借款,日常消费,2622.0,20.0,16746.0,24239.61,无,暂未提供,43,14480.73,女,11,52,15000及以上,无,3,52,无,2016-12-14,2016-12-14 16:44:58,76705.0,B,0.0,经营收入,0,0
pdu4****21500,2018-08-03 14:23:39,123775824,手机app用户的第13次闪电借款,兼职创业,4225.0,20.0,15400.0,17451.84,无,私营业主,35,10436.41,女,13,56,5000-8000（含5000）,无,3,56,无,2016-07-06,2016-11-16 22:22:01,56720.0,B,2300.0,个人存款,0,0
pdu4****08271,2018-08-03 14:51:07,123779497,pdu4****08271第13次借款,旅游,3348.0,20.0,4500.0,8138.37,成人,暂未提供,33,6418.56,女,14,68,5000-8000（含5000）,专科,3,52,南方医科大学,2016-07-09,2016-07-10 17:24:44,29651.0,B,0.0,薪资收入,16,0
pdu3****86782,2018-08-03 15:08:13,123781759,pdu3****86782第19次借款,日常消费,1136.0,20.0,15641.0,21618.06,无,私营业主,34,15687.63,女,19,101,15000及以上,无,3,98,无,2016-07-27,2016-07-28 02:15:19,85571.0,B,16088.0,经营收入,3,0
pdu1****14280,2018-08-03 15:16:59,123782970,手机app用户的第15次闪电借款,装修,8852.0,20.0,11335.0,19588.23,无,私营业主,31,17709.72,女,16,99,8000-15000（含8000）,无,3,97,无,2016-02-10,2016-02-10 20:50:57,80907.0,B,26965.0,经营收入,2,0
pdu4****08271,2018-08-03 15:28:37,123784481,pdu4****08271第14次借款,旅游,3348.0,20.0,4500.0,8138.37,成人,暂未提供,33,6418.56,女,14,68,5000-8000（含5000）,专科,3,52,南方医科大学,2016-07-09,2016-07-10 17:24:44,29651.0,B,0.0,薪资收入,16,0
pdu3****83386,2018-08-03 16:07:57,123789436,手机app用户的第11次闪电借款,装修,2400.0,20.0,4500.0,10900.33,无,私营业主,32,10900.33,女,12,47,5000-8000（含5000）,无,3,47,无,2017-07-09,2017-08-20 16:56:42,32250.0,B,0.0,经营收入,0,0
pdu5****24358,2018-08-03 17:40:17,123800424,pdu5****24358第15次借款,旅游,4000.0,20.0,5000.0,17726.65,无,私营业主,33,11961.71,女,16,92,8000-15000（含8000）,无,3,91,无,2016-12-30,2016-12-30 16:56:49,41242.0,B,0.0,个人存款,1,0
pdu1****26410,2018-08-03 23:28:04,123828361,pdu1****26410第6次借款,日常消费,846.0,20.0,10300.0,12546.12,无,暂未提供,42,11277.28,女,7,20,8000-15000（含8000）,无,3,20,无,2017-03-17,2017-03-17 16:01:51,26717.0,B,115172.0,薪资收入,0,0
pdu2****73571,2018-08-04 08:59:36,123848981,pdu2****73571第12次借款,日常消费,3311.0,20.0,8631.0,17217.81,无,暂未提供,37,13346.32,女,12,70,5000-8000（含5000）,无,3,55,无,2016-04-26,2016-04-26 21:04:05,44888.0,B,0.0,经营收入,15,0
pdu4****82584,2018-08-04 09:40:29,123853776,pdu4****82584第5次借款,装修,2941.0,20.0,6785.0,11127.21,无,暂未提供,37,5348.04,女,5,20,8000-15000（含8000）,无,3,17,无,2017-08-22,2017-08-23 16:08:33,23092.0,B,22275.0,薪资收入,3,0
pdu6****43021,2018-08-04 09:40:47,123853814,pdu6****43021第7次借款,旅游,4482.0,20.0,8000.0,13090.55,无,私营业主,35,12925.51,女,9,29,15000及以上,无,3,27,无,2017-07-29,2017-08-02 08:34:17,38473.0,B,20871.0,薪资收入,2,0
pdu5****80343,2018-08-04 09:44:06,123854215,pdu5****80343第5次借款,日常消费,3877.0,20.0,8800.0,11072.05,无,私营业主,39,10719.92,女,6,19,8000-15000（含8000）,无,3,18,无,2016-10-20,2017-08-25 16:35:14,34973.0,B,171703.0,经营收入,1,0
pdu8****04037,2018-08-04 09:59:10,123856125,手机app用户的第12次闪电借款,日常消费,10000.0,20.0,15000.0,21470.61,无,私营业主,48,12524.52,女,13,45,5000-8000（含5000）,无,3,45,无,2017-01-20,2017-02-24 09:39:20,50090.0,B,8800.0,经营收入,0,0
pdu4****30016,2018-08-04 10:14:34,123858155,pdu4****30016第5次借款,旅游,900.0,20.0,8586.0,14752.66,无,私营业主,35,13507.26,女,6,17,15000及以上,无,3,17,无,2017-09-11,2017-09-12 09:56:17,28086.0,B,0.0,个人存款,0,0
pdu3****53204,2018-08-04 10:45:23,123862179,pdu3****53204第11次借款,旅游,5000.0,20.0,10000.0,20789.43,无,暂未提供,36,19307.78,女,13,58,5000-8000（含5000）,无,3,54,无,2016-11-02,2016-11-03 02:17:59,47260.0,B,0.0,薪资收入,4,0
pdu3****57245,2018-08-04 10:49:08,123862626,pdu3****57245第11次借款,日常消费,1336.0,20.0,6800.0,10954.79,无,暂未提供,32,6146.21,女,11,42,5000-8000（含5000）,无,3,42,无,2017-08-21,2017-09-04 16:29:24,29874.0,B,7323.0,个人存款,0,0
pdu7****80634,2018-08-04 11:19:37,123866375,pdu7****80634第10次借款,旅游,5015.0,20.0,10500.0,14375.91,无,私营业主,45,11665.15,女,11,42,15000及以上,无,3,42,无,2017-02-04,2017-03-04 10:49:07,59740.0,B,234730.0,经营收入,0,0
pdu0****88638,2018-08-04 11:32:59,123867986,手机app用户的第13次闪电借款,日常消费,1301.0,20.0,10000.0,11418.66,无,暂未提供,41,10296.15,女,18,59,8000-15000（含8000）,无,3,59,无,2017-11-07,2017-11-07 14:00:41,36561.0,B,3766.0,薪资收入,0,0
pdu3****60101,2018-08-04 11:33:49,123868090,手机app用户的第5次闪电借款,旅游,2000.0,20.0,10264.0,15740.71,无,私营业主,30,4228.06,女,5,29,8000-15000（含8000）,无,3,27,无,2016-12-02,2016-12-02 23:28:58,34683.0,B,0.0,经营收入,2,0
pdu7****64343,2018-08-04 13:09:27,123879114,pdu7****64343第12次借款,旅游,2400.0,20.0,11400.0,20667.69,无,暂未提供,36,0.0,女,13,78,8000-15000（含8000）,无,3,78,无,2016-01-08,2016-01-08 10:20:29,59127.0,B,35924.0,经营收入,0,0
pdu6****56720,2018-08-04 14:38:51,123889356,手机app用户的第18次闪电借款,日常消费,1500.0,20.0,8500.0,15558.4,无,私营业主,31,11161.56,女,18,86,5000-8000（含5000）,无,3,81,无,2017-03-08,2017-03-08 15:05:56,58492.0,B,0.0,经营收入,5,0
pdu3****63404,2018-08-04 16:15:13,123900093,pdu3****63404第7次借款,日常消费,1161.0,20.0,6100.0,9726.18,无,暂未提供,35,9028.67,女,9,27,8000-15000（含8000）,无,3,27,无,2017-05-30,2017-05-30 22:50:35,26097.0,B,0.0,个人存款,0,0
pdu1****74067,2018-08-04 16:33:00,123902019,手机app用户的第5次闪电借款,日常消费,1300.0,20.0,8000.0,12473.25,无,私营业主,34,10300.54,女,6,16,8000-15000（含8000）,无,3,16,无,2018-01-16,2018-04-10 18:19:31,14550.0,B,0.0,经营收入,0,0
pdu1****48208,2018-08-04 17:22:53,123907271,手机app用户的第7次闪电借款,装修,4593.0,20.0,8500.0,14265.84,无,私营业主,30,13616.41,男,9,26,5000-8000（含5000）,无,3,24,无,2017-11-10,2017-11-14 13:21:15,32380.0,B,0.0,经营收入,2,0
pdu4****10241,2018-08-04 17:32:42,123908322,手机app用户的第29次闪电借款,日常消费,1000.0,20.0,5000.0,7843.83,无,暂未提供,24,7843.83,男,38,42,5000-8000（含5000）,无,3,42,无,2017-07-05,2017-07-11 18:13:14,51423.0,B,13700.0,薪资收入,0,0
pdu8****82088,2018-08-04 17:47:36,123909771,手机app用户的第22次闪电借款,日常消费,1693.0,20.0,3563.0,8598.87,普通,暂未提供,34,6616.57,男,23,112,5000-8000（含5000）,专科,3,96,武汉职业技术学院,2017-01-07,2017-01-12 09:41:15,30264.0,B,0.0,薪资收入,16,0
pdu5****76268,2018-08-04 18:25:19,123913347,手机app用户的借款,旅游,4000.0,20.0,5000.0,13852.26,无,私营业主,33,10497.68,男,8,37,8000-15000（含8000）,无,3,37,无,2017-05-15,2017-07-17 23:25:14,26759.0,B,27587.0,经营收入,0,0
pdu5****70720,2018-08-04 18:55:45,123915986,手机app用户的第12次闪电借款,日常消费,6843.0,20.0,12000.0,20079.59,无,暂未提供,34,18809.31,女,13,66,5000-8000（含5000）,无,3,66,无,2017-02-20,2017-03-08 17:58:15,56249.0,B,17844.0,薪资收入,0,0
pdu8****74458,2018-08-04 19:33:10,123919021,pdu8****74458第11次借款,日常消费,4000.0,20.0,13400.0,15699.48,无,私营业主,41,15699.48,女,13,69,8000-15000（含8000）,无,3,69,无,2016-11-20,2017-06-10 10:12:10,52948.0,B,0.0,薪资收入,0,0
pdu1****44653,2018-08-04 20:16:04,123922252,pdu1****44653第8次借款,装修,2000.0,20.0,14000.0,20289.66,无,私营业主,29,13301.12,男,9,50,5000-8000（含5000）,无,3,49,无,2015-12-05,2015-12-05 11:53:49,35500.0,B,0.0,薪资收入,1,0
pdu5****33581,2018-08-04 20:17:02,123922315,手机app用户的第15次闪电借款,日常消费,5000.0,20.0,10000.0,16945.5,无,私营业主,28,9195.4,女,15,55,8000-15000（含8000）,无,3,46,无,2017-03-28,2017-04-28 23:04:47,55765.0,B,3000.0,经营收入,9,0
pdu4****54568,2018-08-04 21:40:48,123928085,pdu4****54568第6次借款,日常消费,10654.0,20.0,21310.0,26649.34,普通,暂未提供,31,19415.96,男,7,26,8000-15000（含8000）,本科,3,26,湖北第二师范学院,2016-10-12,2016-10-12 16:39:46,85350.0,B,75659.0,薪资收入,0,0
pdu5****84266,2018-08-04 23:09:48,123933768,pdu5****84266第4次借款,日常消费,548.0,20.0,3300.0,3880.32,无,暂未提供,42,2608.82,女,4,9,2000以下,无,3,8,无,2016-09-05,2017-11-12 16:26:07,6428.0,B,0.0,经营收入,1,0
pdu8****64468,2018-08-05 07:51:20,123949664,手机app用户的第20次闪电借款,装修,5639.0,20.0,10177.0,19476.97,无,暂未提供,34,17362.1,女,21,112,15000及以上,无,3,112,无,2016-04-23,2016-06-29 20:14:17,100196.0,B,34016.0,个人存款,0,0
pdu6****11076,2018-08-05 08:45:45,123953976,pdu6****11076第13次借款,医疗,3800.0,20.0,7000.0,13429.76,无,暂未提供,37,13349.55,女,14,72,8000-15000（含8000）,无,3,62,无,2016-11-09,2016-11-09 21:43:36,42817.0,B,0.0,投资收入,10,0
pdu5****51448,2018-08-05 10:22:08,123965166,pdu5****51448第12次借款,旅游,1603.0,20.0,6216.0,11254.66,无,暂未提供,30,8562.33,女,14,46,8000-15000（含8000）,无,3,45,无,2017-07-01,2017-07-02 11:38:53,34146.0,B,45851.0,薪资收入,1,0
pdu4****50245,2018-08-05 10:27:44,123965892,pdu4****50245第8次借款,装修,5081.0,20.0,8500.0,12418.37,无,私营业主,36,6778.73,男,8,28,5000-8000（含5000）,无,3,28,无,2015-12-30,2017-03-30 18:45:35,35281.0,B,0.0,经营收入,0,0
pdu1****66368,2018-08-05 10:44:33,123968073,pdu1****66368第6次借款,旅游,9735.0,20.0,15000.0,18749.24,成人,暂未提供,30,12304.13,女,6,30,15000及以上,专升本,3,22,广州大学,2017-01-10,2017-07-02 18:34:20,51175.0,B,19737.0,薪资收入,8,0
pdu4****64508,2018-08-05 11:23:46,123972975,pdu4****64508第6次借款,日常消费,3850.0,20.0,8000.0,9355.67,无,暂未提供,35,9305.78,女,8,24,2000-5000（含2000）,无,3,24,无,2017-01-03,2017-11-30 11:24:52,30384.0,B,0.0,个人存款,0,0
pdu6****76844,2018-08-05 11:40:21,123974961,手机app用户的第5次闪电借款,日常消费,2000.0,20.0,4500.0,7026.88,无,暂未提供,32,4383.58,女,5,19,2000-5000（含2000）,无,3,19,无,2017-10-13,2017-10-13 16:38:08,15300.0,B,3349.0,薪资收入,0,0
pdu2****87856,2018-08-05 11:41:20,123975094,手机app用户的借款,日常消费,4757.0,20.0,10000.0,16281.54,无,私营业主,35,11055.8,女,10,53,5000-8000（含5000）,无,3,53,无,2016-10-12,2016-10-12 20:42:51,55492.0,B,0.0,薪资收入,0,0
pdu6****06713,2018-08-05 11:43:28,123975339,pdu6****06713第21次借款,日常消费,2039.0,20.0,5927.0,11743.52,无,私营业主,32,11389.77,女,24,87,2000-5000（含2000）,无,3,87,无,2017-04-06,2017-11-08 20:46:21,34548.0,B,3000.0,薪资收入,0,0
pdu5****42701,2018-08-05 12:30:16,123980790,手机app用户的第5次闪电借款,兼职创业,3000.0,20.0,7000.0,11321.31,成人,暂未提供,30,10247.78,女,7,33,5000-8000（含5000）,专科,3,15,吉首大学,2016-03-16,2016-03-18 16:52:21,26267.0,B,1357.0,薪资收入,18,0
pdu4****43828,2018-08-05 12:54:23,123983564,pdu4****43828第13次借款,装修,4221.0,20.0,9546.0,17817.66,无,私营业主,36,12755.98,女,14,66,5000-8000（含5000）,无,3,66,无,2017-04-16,2017-04-17 13:55:34,59568.0,B,0.0,个人存款,0,0
pdu1****21723,2018-08-05 13:48:52,123989942,pdu1****21723第19次借款,日常消费,1700.0,20.0,3100.0,11178.89,无,暂未提供,33,4739.87,女,25,103,2000-5000（含2000）,无,3,103,无,2016-12-10,2017-04-23 22:02:22,44888.0,B,132676.0,薪资收入,0,0
pdu8****16176,2018-08-05 14:28:28,123994467,pdu8****16176第7次借款,旅游,5000.0,20.0,5882.0,10955.37,无,私营业主,31,6938.3,女,8,38,2000-5000（含2000）,无,3,38,无,2017-04-17,2017-04-18 11:35:42,24622.0,B,0.0,经营收入,0,0
pdu2****68262,2018-08-05 15:00:29,123998100,pdu2****68262第13次借款,日常消费,1076.0,20.0,8500.0,9546.6,无,暂未提供,34,9239.77,女,14,75,5000-8000（含5000）,无,3,74,无,2016-09-17,2017-08-06 11:39:49,31319.0,B,0.0,投资收入,1,0
pdu5****16507,2018-08-05 15:06:09,123998748,手机app用户的第15次闪电借款,日常消费,2127.0,20.0,9500.0,12780.94,无,私营业主,31,12780.94,女,17,57,8000-15000（含8000）,无,3,57,无,2017-09-09,2017-09-12 07:03:16,57921.0,B,12373.0,薪资收入,0,0
pdu1****05752,2018-08-05 16:49:17,124010123,pdu1****05752第26次借款,日常消费,1788.0,20.0,4574.0,15798.68,无,暂未提供,41,15653.04,女,28,137,5000-8000（含5000）,无,3,137,无,2016-11-30,2016-11-30 21:12:16,68465.0,B,2381.0,经营收入,0,0
pdu1****63134,2018-08-05 16:55:58,124010810,手机app用户的第6次闪电借款,日常消费,539.0,20.0,3000.0,3538.08,无,暂未提供,37,3264.73,女,8,14,2000-5000（含2000）,无,3,14,无,2017-10-07,2017-10-10 18:52:30,13900.0,B,9000.0,薪资收入,0,0
pdu8****82537,2018-08-05 19:48:44,124026087,手机app用户的第16次闪电借款,日常消费,1000.0,20.0,9700.0,13155.72,无,暂未提供,30,12470.91,女,18,65,2000-5000（含2000）,无,3,63,无,2016-12-29,2017-01-02 22:28:33,44439.0,B,0.0,薪资收入,2,0
pdu8****21862,2018-08-05 19:50:23,124026236,pdu8****21862第6次借款,医疗,921.0,20.0,3628.0,4687.32,无,暂未提供,34,3212.92,女,6,26,2000-5000（含2000）,无,3,22,无,2017-05-01,2017-05-01 13:03:45,12693.0,B,6569.0,薪资收入,4,0
pdu8****80365,2018-08-05 22:05:14,124035541,pdu8****80365第12次借款,日常消费,500.0,20.0,2535.0,6327.94,无,暂未提供,31,2760.07,男,12,59,5000-8000（含5000）,无,3,59,无,2017-05-18,2017-05-19 09:39:26,15935.0,B,0.0,个人存款,0,0
pdu7****07048,2018-08-06 07:42:00,124054479,pdu7****07048第19次借款,装修,3636.0,20.0,10374.0,18706.03,无,私营业主,37,14162.39,女,19,107,2000-5000（含2000）,无,3,103,无,2016-04-01,2016-04-01 20:31:46,70972.0,B,0.0,经营收入,4,0
pdu4****18481,2018-08-06 08:49:15,124060089,pdu4****18481第4次借款,日常消费,815.0,20.0,7982.0,10491.21,无,私营业主,30,7997.52,女,4,16,5000-8000（含5000）,无,3,16,无,2017-04-01,2017-12-04 09:50:08,14109.0,B,16624.0,经营收入,0,0
pdu7****31016,2018-08-06 08:54:49,124060681,pdu7****31016第4次借款,日常消费,2500.0,20.0,6000.0,11192.77,无,暂未提供,33,10838.7,女,5,17,8000-15000（含8000）,无,3,17,无,2016-12-21,2017-02-05 18:34:17,19077.0,B,12892.0,经营收入,0,0
pdu1****43027,2018-08-06 09:45:23,124067099,手机app用户的借款,日常消费,861.0,20.0,10500.0,13123.32,无,暂未提供,37,8614.96,女,7,22,5000-8000（含5000）,无,3,22,无,2018-02-05,2018-02-07 10:45:53,18812.0,B,3000.0,薪资收入,0,0
pdu3****71683,2018-08-06 10:10:34,124070593,pdu3****71683第4次借款,日常消费,3272.0,20.0,10000.0,11373.3,无,暂未提供,35,10721.21,女,5,13,5000-8000（含5000）,无,3,13,无,2017-07-05,2017-07-06 13:11:40,24772.0,B,0.0,薪资收入,0,0
pdu0****21766,2018-08-06 12:00:49,124086313,pdu0****21766第14次借款,旅游,6500.0,20.0,17000.0,26360.52,无,私营业主,36,22430.63,女,16,61,2000-5000（含2000）,无,3,61,无,2016-08-08,2016-08-08 15:20:48,110538.0,B,0.0,投资收入,0,0
pdu7****26885,2018-08-06 12:44:48,124092224,手机app用户的第4次闪电借款,日常消费,1083.0,20.0,5000.0,6345.48,无,私营业主,45,3999.01,女,4,14,15000及以上,无,3,14,无,2017-01-13,2017-04-13 12:42:02,12708.0,B,424726.0,薪资收入,0,0
pdu8****07542,2018-08-06 12:49:55,124092862,pdu8****07542第11次借款,旅游,3100.0,20.0,10000.0,19021.32,无,私营业主,44,18958.87,女,12,57,15000及以上,无,3,57,无,2017-03-18,2017-03-18 17:57:57,60667.0,B,63200.0,投资收入,0,0
pdu5****71758,2018-08-06 12:51:16,124093031,pdu5****71758第19次借款,日常消费,4000.0,20.0,10000.0,22947.57,无,暂未提供,35,13795.14,女,19,145,2000-5000（含2000）,无,3,139,无,2016-09-04,2016-09-04 20:40:19,67469.0,B,0.0,经营收入,6,0
pdu6****48527,2018-08-06 13:27:57,124097641,pdu6****48527第6次借款,装修,5000.0,20.0,11000.0,11650.44,无,暂未提供,30,6649.82,女,6,30,8000-15000（含8000）,无,3,29,无,2016-08-17,2016-11-08 20:41:25,26100.0,B,0.0,薪资收入,1,0
pdu2****07014,2018-08-06 13:34:29,124098467,pdu2****07014第14次借款,日常消费,1666.0,20.0,3600.0,7552.87,无,私营业主,42,5000.23,女,14,69,2000-5000（含2000）,无,3,63,无,2017-06-16,2017-06-23 14:11:12,24665.0,B,0.0,经营收入,6,0
pdu1****71202,2018-08-06 13:43:28,124099628,pdu1****71202第9次借款,装修,3217.0,20.0,15000.0,19671.87,成人,暂未提供,35,19303.85,女,10,41,15000及以上,本科,3,41,北京中医药大学,2017-05-29,2017-05-30 08:26:18,72318.0,B,383819.0,个人存款,0,0
pdu7****30818,2018-08-06 13:48:57,124100354,手机app用户的第23次闪电借款,旅游,12000.0,20.0,15000.0,31321.93,无,暂未提供,32,22685.77,女,26,121,8000-15000（含8000）,无,3,121,无,2017-02-15,2017-03-23 19:20:20,73572.0,B,0.0,薪资收入,0,0
pdu2****82230,2018-08-06 13:59:14,124101601,手机app用户的第5次闪电借款,日常消费,1900.0,20.0,5900.0,8406.36,无,暂未提供,30,4867.74,女,6,16,5000-8000（含5000）,无,3,16,无,2017-07-21,2017-07-21 22:14:06,16769.0,B,0.0,经营收入,0,0
pdu4****72162,2018-08-06 14:25:34,124104959,pdu4****72162第19次借款,装修,6500.0,20.0,9900.0,27019.48,无,私营业主,37,22938.68,女,21,97,8000-15000（含8000）,无,3,97,无,2016-12-03,2016-12-03 15:58:39,104114.0,B,0.0,经营收入,0,0
pdu1****41157,2018-08-06 15:06:46,124110342,手机app用户的第13次闪电借款,日常消费,4000.0,20.0,6999.0,16743.98,无,暂未提供,36,14887.16,女,15,79,5000-8000（含5000）,无,3,79,无,2017-01-22,2017-01-22 17:07:13,49349.0,B,0.0,薪资收入,0,0
pdu4****57407,2018-08-06 15:07:19,124110416,pdu4****57407第27次借款,日常消费,6806.0,20.0,20758.0,26336.24,普通,暂未提供,30,15281.98,女,27,184,5000-8000（含5000）,专科,3,181,江西建设职业技术学院,2016-03-11,2016-03-11 14:58:57,129149.0,B,52284.0,经营收入,3,0
